"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
"66366",0.5,18,3,1,1.7128407776007,882,2,0.215419501133787,"Control"
"66366",0.72972972972973,27,5,1,0.897860705317838,526,1,0.287072243346008,"Lockdown"
