"","coefficients.Estimate","coefficients.Std..Error","coefficients.z.value","coefficients.Pr...z.."
"(Intercept)",-9.88512645990241,9.29397802728004,-1.06360553370012,0.287507434532002
"activity_ratio",4.17385455054347,15.4291526079482,0.270517419627656,0.78676221740385
"active_days",0.0147675259598348,0.097274855911095,0.151812365297479,0.879334929084748
"median_weekly_devoted_days",2.17362299515571,1.68971584821799,1.28638374164985,0.198309169689606
"periodicity",-0.109045658666022,0.463135514222406,-0.235450867656104,0.81385880887083
"periodicity_variation",0.0430905359029125,0.049465381498967,0.871125110069401,0.383685845044304
"upper_area",0.000231812589617809,0.00182248836014019,0.127195648920346,0.898785549069821
"upper_n_poly",-0.41163868691979,1.05608492082256,-0.389778017660902,0.696700700064505
"ratio",16.0955523272003,22.613386405733,0.711770985486707,0.476606602388913
