"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
"698561",0.67741935483871,21,5,1,1.05131496607569,842,2,0.229216152019002,"Control"
"850307",0.481481481481481,13,3,1,2.36771210371122,1146,2,0.280104712041885,"Control"
"1504093",0.645161290322581,20,4,1,1.12129832851051,1564,3,0.194373401534527,"Control"
"698561",0.652173913043478,15,4,1,0.755928946018454,470,1,0.306382978723404,"Lockdown"
"850307",0.571428571428571,12,2.5,1,1.25045446283996,901,1,0.340732519422863,"Lockdown"
"1504093",0.566666666666667,17,3,1,1.55857841210081,470,1,0.304255319148936,"Lockdown"
