"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
"441126",0.0703517587939698,42,2,3,39.1643152594756,670,1,0.291044776119403,"Control"
"441130",0.116693679092382,72,2,2,27.2846964136509,1334,2,0.206146926536732,"Control"
"442038",0.0342465753424658,15,1,8,9.98781308677782,749,1,0.304405874499332,"Control"
"447090",0.259259259259259,161,3,1,16.8975285418426,3290,3,0.211246200607903,"Control"
"447732",0.0340681362725451,17,1,9,12.1212132034632,872,1,0.33256880733945,"Control"
"449682",0.0753424657534247,11,2,3,29.9267624562215,1554,2,0.272844272844273,"Control"
"461312",0.0617696160267112,37,1.5,2,37.3308622631587,1867,3,0.23513658275308,"Control"
"463924",0.126853377265239,77,2,2,24.9210501130819,8042,11,0.240984829644367,"Control"
"466724",0.0527859237536657,18,1,4.5,21.3462525985242,586,1,0.28839590443686,"Control"
"468057",0.0388349514563107,20,1,5.5,48.255312281641,1111,2,0.238523852385239,"Control"
"472958",0.137479541734861,84,2.5,2,25.2596543028869,914,2,0.182713347921225,"Control"
"476945",0.172981878088962,105,2,1,22.4068730787017,2888,3,0.225415512465374,"Control"
"477014",0.16025641025641,25,3,1,18.7291429889744,502,1,0.296812749003984,"Control"
"485724",0.19645732689211,122,3,1,19.3587030493652,2811,3,0.11917467093561,"Control"
"486572",0.0558882235528942,28,1,5,43.9997202788311,2063,1,0.340765874939409,"Control"
"487408",0.0385395537525355,19,1,6,50.4678843715603,956,2,0.211297071129707,"Control"
"494847",0.150729335494327,93,3,2,22.4079067677971,3389,10,0.0905871938624963,"Control"
"497927",0.126903553299492,25,2,2.5,16.6149923567389,1206,3,0.222222222222222,"Control"
"500114",0.216806722689076,129,4,1,19.7765514183275,4082,6,0.0771680548750612,"Control"
"506079",0.0344262295081967,21,1,3,22.4578878157809,1030,1,0.274757281553398,"Control"
"508073",0.0470016207455429,29,1,3,17.3602683556136,1281,1,0.29352068696331,"Control"
"508368",0.0668953687821612,39,1.5,3,40.2002308271801,1630,1,0.230061349693252,"Control"
"510007",0.0360205831903945,21,1,11,45.5861757027794,783,1,0.264367816091954,"Control"
"512793",0.0648854961832061,34,2,3,37.8191659680132,3085,3,0.282982171799028,"Control"
"532052",0.0259515570934256,15,1,9,25.5621414776438,736,2,0.248641304347826,"Control"
"543609",0.0672566371681416,38,2,2,18.1799645519762,2269,4,0.240193918025562,"Control"
"584560",0.0702702702702703,39,1,3,13.5249741191961,1228,2,0.243485342019544,"Control"
"620021",0.0661290322580645,41,2,2,14.3707887101282,2455,6,0.139307535641548,"Control"
"637261",0.0600649350649351,37,3,1,20.814506899732,1278,1,0.290297339593114,"Control"
"678997",0.197389885807504,121,3,2,19.2328700440057,2512,2,0.193073248407643,"Control"
"689217",0.12046204620462,73,2,2,24.6279682662934,2094,5,0.216332378223496,"Control"
"700653",0.0344827586206897,17,1,5,60.3321757321202,1422,2,0.29606188466948,"Control"
"705507",0.0267558528428094,16,1,17,53.3899710712509,1781,1,0.265581134194273,"Control"
"706072",0.0915141430948419,55,2,1,11.5090360158666,679,1,0.237113402061856,"Control"
