"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
2501150,0.0401146131805158,14,1,6,13.3243340842189,470,1,0.306382978723404,"Control"
2589716,0.169811320754717,9,2,NA,NA,2114,2,0.336802270577105,"Control"
915291,1,2,2,NA,NA,473,1,0.304439746300211,"Control"
1477723,0.0314465408805031,10,1,7,73.3129300620683,1378,3,0.209724238026125,"Control"
1554449,0.395833333333333,19,2.5,2,2.50032677602911,529,1,0.296786389413989,"Control"
1588121,0.0408163265306122,14,2,1.5,3.50216383328243,1357,3,0.231392778187178,"Control"
1614694,0.0363128491620112,13,1,2,15.2804093234085,1619,3,0.247683755404571,"Control"
1615489,0.0254957507082153,9,1,NA,NA,1006,2,0.240556660039761,"Control"
1621194,0.0278551532033426,10,1,7,5.12521776540833,1445,3,0.167474048442907,"Control"
1662813,0.0542857142857143,19,2,3,7.47545001596402,2360,4,0.238983050847458,"Control"
1680673,0.137931034482759,4,1,NA,NA,528,1,0.295454545454545,"Control"
1747285,0.021875,7,2,NA,NA,2476,5,0.281502423263328,"Control"
1778685,0.185897435897436,29,2,3,8.53649781068295,3128,3,0.280051150895141,"Control"
2064188,0.019047619047619,6,1,NA,NA,1271,2,0.238394964594807,"Control"
2070541,0.0194805194805195,3,1,NA,NA,956,2,0.26255230125523,"Control"
2100151,0.146666666666667,11,1.5,3,8.64355893779357,546,1,0.294871794871795,"Control"
2536875,0.0757575757575758,5,1,NA,NA,711,2,0.226441631504923,"Control"
616669,0.0538461538461538,14,2.5,1,57.1627231950764,2545,5,0.155599214145383,"Control"
702575,0.0949868073878628,36,1,3,28.2247157843116,470,1,0.304255319148936,"Control"
924478,0.0265486725663717,9,1,NA,NA,979,2,0.270684371807967,"Control"
944613,0.0490956072351421,19,1,2,3.89758597988399,3690,7,0.254742547425474,"Control"
1567737,0.0714285714285714,2,1,NA,NA,478,1,0.305439330543933,"Control"
1623376,0.0710227272727273,25,1,2,9.73624498475475,2125,5,0.158117647058824,"Control"
1625055,0.159090909090909,7,1,NA,NA,2237,5,0.238712561466249,"Control"
1648033,0.0227272727272727,8,1,NA,NA,598,1,0.279264214046823,"Control"
1677058,0.0431893687707641,13,2,2,3.71728150913834,1495,4,0.191304347826087,"Control"
1677745,0.0183823529411765,5,2,NA,NA,888,2,0.287162162162162,"Control"
1733167,0.25,6,2,NA,NA,956,2,0.25418410041841,"Control"
1753500,0.0237154150197628,6,2,NA,NA,978,1,0.328220858895706,"Control"
2132501,0.0291545189504373,10,1,3,4.12093955999634,633,1,0.304897314375987,"Control"
2539584,0.131147540983607,8,1,NA,NA,1027,2,0.196689386562804,"Control"
1106419,0.0186170212765957,7,1,NA,NA,479,1,0.304801670146138,"Control"
1373539,0.0963541666666667,37,1,3,4.5451978537146,521,1,0.301343570057582,"Control"
1465732,0.0264550264550265,10,1,2,17.3266928672002,558,1,0.290322580645161,"Control"
1550065,0.0156657963446475,6,1,NA,NA,1046,2,0.264818355640535,"Control"
1615495,0.0389972144846797,14,2,1.5,2.72474630456533,472,1,0.305084745762712,"Control"
1632926,0.0240963855421687,8,1,NA,NA,483,1,0.302277432712215,"Control"
1751020,0.0401069518716578,15,1,2,8.25242777021187,1753,2,0.282373074729036,"Control"
1754407,0.0454545454545455,15,1,2,9.97818132547723,1168,3,0.153253424657534,"Control"
2469554,0.0606060606060606,6,1,NA,NA,1104,2,0.265398550724638,"Control"
2615705,0.24,6,1,NA,NA,659,2,0.236722306525038,"Control"
1352893,0.0379746835443038,12,1,7.5,67.6612477304731,1869,3,0.252541466024612,"Control"
1535208,0.153846153846154,10,1.5,5,6.45066749345454,470,1,0.304255319148936,"Control"
1622460,0.2,9,1.5,NA,NA,3742,4,0.327097808658471,"Control"
1674707,0.272727272727273,3,1.5,NA,NA,871,2,0.249138920780712,"Control"
1689255,0.0368098159509202,12,1,3.5,14.5331039737253,594,1,0.31986531986532,"Control"
1695876,0.0621468926553672,22,1,3.5,45.7067022610355,1673,3,0.260011954572624,"Control"
1707737,0.0377358490566038,12,1,2.5,7.60116950066092,1617,3,0.251700680272109,"Control"
1737620,0.0217391304347826,7,1,NA,NA,2007,4,0.209267563527653,"Control"
1742653,0.0184049079754601,6,1,NA,NA,1479,3,0.208924949290061,"Control"
1984993,0.0141242937853107,5,1,NA,NA,844,2,0.232227488151659,"Control"
2465866,0.0625,5,1,NA,NA,1324,3,0.250755287009063,"Control"
2724375,0.0157894736842105,6,1,NA,NA,1236,3,0.217637540453074,"Control"
2826056,0.2,11,2,3.5,6.41525958598368,573,1,0.286212914485166,"Control"
911535,0.25,6,1.5,NA,NA,481,1,0.305613305613306,"Control"
1519398,0.068241469816273,26,2,3,7.63667732588658,2468,4,0.222852512155592,"Control"
1559607,0.0920634920634921,29,5,1,0.320256307610174,474,1,0.305907172995781,"Control"
1584152,0.232558139534884,10,2,3,5.29150262212918,1732,2,0.300230946882217,"Control"
1614645,0.194444444444444,7,1,NA,NA,1286,2,0.258942457231726,"Control"
1620053,0.0261627906976744,9,1,NA,NA,846,2,0.229314420803783,"Control"
1635573,0.0307262569832402,11,1,3,5.55527777083299,2246,2,0.300089047195013,"Control"
1641995,0.0539772727272727,19,1,3,10.6128390613057,1805,3,0.19612188365651,"Control"
1647298,0.25,7,2,NA,NA,518,1,0.303088803088803,"Control"
1656207,0.0454545454545455,16,3,2,19.9824098470806,596,1,0.278523489932886,"Control"
2076826,0.099009900990099,10,1,9,8.56511010501973,477,1,0.30398322851153,"Control"
2161931,0.147540983606557,9,2,NA,NA,520,1,0.305769230769231,"Control"
2449470,0.0124610591900312,4,1,NA,NA,485,1,0.303092783505155,"Control"
2604970,0.0232558139534884,9,1,NA,NA,694,1,0.288184438040346,"Control"
1139027,0.0571428571428571,22,1,6.5,45.5429236516151,2496,5,0.185496794871795,"Control"
1577894,0.0229226361031519,8,1,NA,NA,476,1,0.304621848739496,"Control"
1756463,0.036697247706422,12,2,1,23.7461107926704,561,1,0.295900178253119,"Control"
2664870,0.5,4,2,NA,NA,494,1,0.305668016194332,"Control"
359986,0.0552631578947368,21,1,6,46.7050593950957,1328,3,0.20933734939759,"Control"
1616653,0.0361111111111111,13,1,4,2.89199522192488,514,1,0.303501945525292,"Control"
1619583,0.0396600566572238,14,2,2,3.05876782480472,475,1,0.305263157894737,"Control"
1658274,0.0371428571428571,13,1,3,5.49710667698761,1321,3,0.214988644965935,"Control"
1720668,0.05,17,1,5,52.7033025078893,1157,3,0.246326707000864,"Control"
